coherence,incidence_angle,bare_earth_dem,vegetation_ht,unwrapped_phase,snow_depth
0.5518175959587097,0.902100145816803,3012.198,0.0,-8.758962631225586,0.89079314
0.7479155659675598,0.9520203471183777,3023.174,0.0,-8.270622253417969,0.90519744
0.5260465145111084,0.9047741889953613,3053.657,0.0,-8.552513599395752,0.8810275
0.34727971255779266,0.9787409901618958,3131.832,8.589355,-9.699945449829102,1.246506
0.7652987539768219,0.4997236430644989,2796.134,5.807617,-8.723207473754883,1.2235568
0.3500704914331436,0.8034789860248566,3023.989,19.890625,-9.871776580810547,0.82243377
0.8447283506393433,0.8906286358833313,3114.496,0.0,-7.118151664733887,1.2806857
0.5252601504325867,1.0025198459625244,3040.332,0.0,-8.26151704788208,1.1508029
0.6236594021320343,0.9547765254974365,3125.057,0.0,-8.377520322799683,1.1554415
0.5964236259460449,0.836275577545166,2986.922,4.887451,-8.84232759475708,1.2245333
0.7518711388111115,1.3923454880714417,2920.619,0.0,-9.661907196044922,0.84587127
0.37313714623451233,0.8154809772968292,3008.951,6.204834,-8.178057670593262,1.319504
0.5894891768693924,1.0955390334129333,3057.358,0.26245117,-7.281834125518799,0.9288791
0.45830945670604706,0.8740677237510681,2975.852,8.654541,-8.411474227905273,1.0966036
0.34665093570947647,0.8171764612197876,2998.539,10.718018,-8.266480445861816,1.2494357
0.6727946102619171,0.9242582321166992,3105.245,0.0,-7.115146636962891,1.2301486
0.699741005897522,0.7099409401416779,3055.74,0.044189453,-9.395389080047607,0.039474756
0.3875766545534134,0.965111643075943,3157.111,12.145508,-7.398116588592529,1.2255099
0.38817425072193146,0.8459119498729706,2977.774,12.361816,-8.225643634796143,1.3204806
0.6249918341636658,1.024179756641388,3059.504,0.15722656,-7.514423847198486,1.2150118
0.6351065933704376,0.8071351945400238,3016.639,0.21826172,-7.3594889640808105,1.2086642
0.5349952876567841,1.0709196329116821,3081.73,0.28198242,-9.07444429397583,1.0663302
0.7046997845172882,1.0280309915542603,3062.23,0.0,-7.9599645137786865,1.2277071
0.22986434400081635,0.9609897136688232,3112.199,4.5532227,-8.177418231964111,1.4213107
0.6999552249908447,0.9868893027305603,3065.129,0.0,-7.339964389801025,1.1869357
0.32558296620845795,0.8495910465717316,3088.893,3.066162,-8.909692287445068,1.6315157
0.6036018431186676,1.1483030915260315,2822.04,8.577148,-10.75531530380249,0.35246304
0.49721935391426086,0.8091922998428345,3027.652,3.8381348,-7.55767822265625,1.2875216
0.7534584701061249,0.8323153257369995,3040.471,0.0,-8.300732135772705,0.8893283
0.3300616443157196,0.8925676643848419,3092.576,0.13452148,-6.904441833496094,1.4071505
0.6615127325057983,0.5354402661323547,2855.432,0.0,-8.599258422851562,1.2333224
0.7545776665210724,0.8405136168003082,3069.109,0.17773438,-7.401413440704346,1.4051974
0.5064008980989456,0.718379020690918,2969.451,10.792725,-8.49894905090332,1.029465
0.36275316774845123,0.9367404282093048,3123.181,8.693848,-8.839486122131348,1.2103732
0.5692826211452484,1.0101615190505981,3037.814,0.0,-8.682786464691162,0.93888885
0.5954439043998718,1.0391247272491455,3039.95,0.22045898,-7.720003128051758,1.1634982
0.39865245670080185,0.7536236941814423,2971.579,12.735596,-7.951557874679565,1.175461
0.5355645418167114,1.0600173473358154,3083.389,0.0,-7.26267671585083,1.1300509
0.7040526270866394,0.5350539982318878,2674.983,8.463135,-9.051362991333008,0.937424
0.4187929779291153,0.9214865267276764,3096.066,13.054932,-9.397371768951416,1.3104708
0.356747642159462,1.0547775626182556,3042.689,2.2712402,-9.644161224365234,0.9134982
0.4609644412994385,0.9392189979553223,3073.904,0.21191406,-8.040180206298828,1.1095431
0.7798574268817902,0.9646296501159668,3015.382,0.0,-8.588733673095703,0.84147674
0.7218177020549774,1.1168934106826782,3065.168,0.25756836,-7.001121997833252,0.9086154
0.31146369874477386,1.4139606356620789,2800.529,4.9179688,-10.404276847839355,0.6163791
0.5835704803466797,0.8210035264492035,3042.923,0.18408203,-8.82104206085205,1.4613497
0.6319936215877533,0.7584474980831146,3013.456,0.13110352,-8.185558795928955,0.96476775
0.5605581998825073,0.7986396253108978,2932.45,14.618408,-7.368340492248535,1.0265353
0.7257578074932098,0.7806140184402466,3034.668,0.0,-7.105031967163086,1.3695529
0.6620266139507294,0.9284469187259674,3004.757,0.0,-8.624626159667969,0.5604709
0.6935868263244629,0.9364206492900848,3060.412,0.0,-7.7926836013793945,1.099045
0.6859616935253143,0.8149636685848236,2996.025,0.26733398,-7.293639659881592,1.7452853
0.652428925037384,1.04024076461792,3041.901,0.23046875,-7.571943283081055,0.9542697
0.628706693649292,1.0524919629096985,3052.353,0.19897461,-7.641267776489258,1.0841525
0.6218538880348206,0.4754057228565216,2815.373,14.519531,-8.412835121154785,1.3505099
0.2025463953614235,0.9524682760238647,3111.624,4.2211914,-9.122092247009277,1.3453829
0.46734127402305603,0.9569490849971771,3021.655,5.1191406,-9.275925159454346,1.1185763
0.6957586407661438,0.6047025322914124,2857.695,2.871582,-8.38094711303711,1.2953341
0.6953996419906616,0.5711187720298767,2841.038,0.7158203,-8.529520511627197,1.137131
0.5634627342224121,0.7479878962039948,3039.614,0.0,-8.698677062988281,0.84147674
0.16780510544776917,0.8907689452171326,3064.24,9.27417,-8.87924575805664,1.0194552
0.2876562476158142,0.7212439775466919,2990.72,5.38501,-7.795483589172363,1.3834689
0.6377895176410675,1.0230317115783691,2688.923,8.87207,-10.961284160614014,0.5944064
0.3824331760406494,0.9614371359348297,3071.379,0.16040039,-7.162419319152832,1.2723849
0.6911098957061768,0.9580012261867523,3040.708,2.8764648,-8.550625324249268,1.0643771
0.6300634145736694,0.9522358477115631,3034.47,0.0,-7.970861911773682,1.255295
0.2867923080921173,1.023169457912445,3142.192,9.782227,-9.898690223693848,1.1344454
0.7268972396850586,0.7731638252735138,3040.468,0.0,-8.273341178894043,0.9379123
0.5263340175151825,0.9610594213008881,3103.42,0.0,-7.402542352676392,1.3165743
0.5683621615171432,0.6616541743278503,2944.262,0.7993164,-8.612390041351318,1.1334689
0.465334489941597,0.4502268433570862,2846.325,23.040771,-8.060073614120483,1.371506
0.5450356900691986,0.8528824150562286,2951.561,9.922607,-7.986809253692627,1.4803927
0.22938654571771622,1.4739675521850586,2792.402,6.4902344,-9.967229843139648,0.4454806
0.394566610455513,0.904066801071167,3133.63,5.467285,-8.242026805877686,1.2924044
0.6461056470870972,0.9194624722003937,3027.206,0.0,-7.927433013916016,1.1505587
0.25294526293873787,0.7337480783462524,2977.869,21.96045,-9.462099552154541,0.8544162
0.6547302007675171,1.0441249012947083,3077.162,0.0,-7.358858108520508,1.0477755
0.7083542346954346,1.1017641425132751,3106.689,0.17553711,-7.145188331604004,1.2045138
0.5044207274913788,0.7376647889614105,3021.086,0.10449219,-8.455407619476318,0.8358615
0.27213387191295624,1.0020200610160828,3072.949,19.36792,-8.926676273345947,0.94548064
0.8131979405879974,0.6739514768123627,3006.422,0.0,-7.518156051635742,1.5026095
0.2802416533231735,0.7793599367141724,3049.74,19.746338,-8.401760578155518,0.90641814
0.8005532622337341,0.8047784566879272,3014.361,0.24365234,-8.700459957122803,0.45524624
0.665390133857727,0.8499450981616974,3051.121,0.17553711,-9.169694900512695,0.38615444
0.6704660654067993,0.4294043481349945,2715.038,5.17041,-9.155782699584961,1.3275607
0.591724157333374,0.8442777991294861,3042.899,12.856445,-8.221692085266113,1.2914279
0.5447116494178772,0.6744974851608276,2936.451,13.575684,-8.56779432296753,1.1696017
0.6080394387245178,0.996925562620163,3098.972,0.0,-7.1108667850494385,1.3986056
0.5565878748893738,0.7741912007331848,3025.493,7.152588,-8.822296619415283,1.0184786
0.3105936646461487,1.0044013261795044,3101.031,0.18139648,-9.348329544067383,1.4523165
0.6388881206512451,0.3097736984491348,2850.833,15.288086,-8.560731887817383,1.161545
0.6451727449893951,0.6630107760429382,3026.444,0.0,-6.8821799755096436,1.4000704
0.42453935742378235,0.7285474538803101,3020.504,9.63916,-9.116294860839844,1.3995821
0.7787043452262878,1.1114851236343384,3079.881,16.11084,-8.977031707763672,0.96647674
0.7643164992332458,0.8539741337299347,3100.514,0.07910156,-7.408066034317017,1.3278048
0.18356572091579437,0.5636579394340515,2716.995,21.707275,-9.366994857788086,0.9435275
0.5143246352672577,0.9377208650112152,3081.225,0.14941406,-6.968637466430664,1.2489474
0.8093991875648499,0.8854948580265045,3114.452,0.14575195,-6.49502420425415,1.399338
0.5144829750061035,0.698625922203064,2951.599,15.8967285,-8.752078533172607,1.2164767
0.8027238249778748,0.8027563691139221,3018.967,0.09301758,-8.010636329650879,0.94548064
0.3776138424873352,0.8251217305660248,3055.701,9.454102,-7.545591115951538,1.3744357
0.5205668658018112,1.1779963374137878,3065.126,0.4404297,-6.878476619720459,1.2252657
0.4853418171405792,0.9946016669273376,3058.255,0.0,-8.290626525878906,1.04509
0.5197458118200302,0.8953710198402405,3013.794,0.0,-8.695759296417236,0.5731662
0.2393365576863289,0.9314587712287903,3157.122,11.491943,-7.37255334854126,1.1276095
0.7646679282188416,1.090959072113037,3074.934,0.14111328,-7.099388360977173,1.1334689
0.3596464991569519,1.6417410373687744,2916.404,1.5444336,-8.1797456741333,0.8285373
0.6024361550807953,1.0177899599075317,3102.43,0.0,-7.478753089904785,1.2560275
0.32039473950862885,0.8486814498901367,3037.275,12.375,-8.658228874206543,1.2255099
0.7526921927928925,0.9268561005592346,3049.017,0.0,-7.765602111816406,1.0089571
0.6779378652572632,0.9373042583465576,3031.237,0.0,-8.305323123931885,1.0448458
0.8425237834453583,1.0355762839317322,3136.186,0.123535156,-6.621135234832764,1.4034884
0.34223514795303345,0.8956980109214783,3092.676,7.6237793,-8.85533332824707,1.1595919
0.7696280181407928,1.0254576206207275,3001.581,0.0,-8.525060653686523,0.6656955
0.39587055146694183,1.1520164608955383,3116.758,0.33374023,-6.352672100067139,1.1053927
0.6409643292427063,1.0739246010780334,3073.27,0.17578125,-7.124499320983887,1.0170138
0.7720777094364166,0.8413920700550079,3081.123,0.16723633,-7.857215404510498,1.2418673
0.6152520477771759,0.8806422054767609,3012.426,0.0,-8.798230648040771,0.55119354
0.34290751814842224,0.5932868719100952,2800.831,11.95166,-9.316487312316895,0.8514865
0.1899866759777069,1.0016046166419983,3102.922,0.8547363,-10.020534038543701,1.2262423
0.6923811137676239,1.0525422096252441,3113.817,0.11206055,-6.7466912269592285,1.4156954
0.7050074636936188,0.9229616224765778,3051.18,0.0,-8.169768810272217,1.1017306
0.5556539297103882,0.8557983636856079,3030.098,0.0,-7.739044666290283,0.9679416
0.28349336981773376,0.8049634099006653,2972.988,13.524414,-8.046381950378418,1.0905001
0.742727667093277,0.8357424736022949,2991.386,0.29785156,-8.13906478881836,0.9366916
0.5483881533145905,0.7689364850521088,3006.59,0.951416,-7.868480205535889,1.5135958
0.8068554103374481,0.7637767195701599,3020.375,0.14672852,-7.912858009338379,0.9403537
0.3643169552087784,0.7447255849838257,2970.38,5.9958496,-8.426929473876953,1.1725314
0.3610963821411133,1.2258843183517456,3109.903,0.1953125,-6.893758296966553,1.1859591
0.7005348801612854,0.765551894903183,3039.413,0.0,-9.116475582122803,0.5040744
0.4677983522415161,0.959219217300415,3080.227,0.15649414,-8.825607299804688,1.2863009
0.8143990635871887,1.0313685536384583,3076.127,0.10473633,-7.07438325881958,1.1288302
0.7248863577842712,0.9118629693984985,3025.173,0.0,-8.699755191802979,0.67497283
0.6668316721916199,0.8909676373004913,3099.419,0.09082031,-8.093725442886353,1.3915255
0.4636760354042053,1.0193135142326355,3149.647,0.13183594,-10.503332138061523,1.5131075
0.31987135112285614,0.597014993429184,2926.581,15.965088,-8.208575248718262,1.1625216
0.41253601014614105,0.9077755212783813,3151.484,2.3632812,-8.733304023742676,1.383713
0.4974913150072098,1.0015779733657837,3114.106,6.282715,-8.931608200073242,1.2775118
0.5793022513389587,1.0708668231964111,3081.313,1.1494141,-9.514471054077148,0.9476779
0.7473366260528564,1.0137198567390442,3021.959,0.0,-8.417396068572998,1.010422
0.20346082746982574,0.6305809020996094,3031.904,16.334473,-9.024720668792725,1.1154025
0.4185272455215454,0.7646046578884125,2971.976,8.95166,-8.602184772491455,1.2616427
0.6243650615215302,1.0662016868591309,3037.481,12.598877,-8.510539054870605,0.75553924
0.7981832325458527,0.7738944590091705,3029.994,0.0,-7.240184307098389,1.849045
0.7520359456539154,0.9170750081539154,3113.391,0.0,-7.3709657192230225,1.2753146
0.6699084937572479,0.7815386354923248,3084.296,0.1394043,-8.013282775878906,1.4354708
0.656487226486206,0.8586305677890778,3013.22,0.0,-8.214612007141113,0.986008
0.7996417880058289,0.7125069200992584,3053.603,0.12915039,-7.516472101211548,1.5238497
0.6198814809322357,0.8836121559143066,3062.028,0.12158203,-8.345646858215332,0.8785861
0.7081585228443146,1.0135208368301392,3018.615,0.0,-8.530572414398193,1.1705782
0.4300003796815872,0.6423115134239197,3143.507,5.510742,-7.513454437255859,1.3954318
0.48533059656620026,1.0321535468101501,3099.819,0.1381836,-7.228062629699707,1.2748263
0.47939783334732056,0.7140136063098907,2961.424,6.930176,-8.792590141296387,1.2765353
0.6336445510387421,1.0745936632156372,3058.72,0.2841797,-7.402558326721191,0.94181854
0.7516762018203735,1.188891589641571,2897.18,6.595703,-10.098605155944824,0.73649627
0.7293399572372437,0.7103614211082458,3023.775,0.0,-8.126675844192505,0.685715
0.6800880432128906,0.6928212940692902,3035.279,0.25708008,-7.814243316650391,0.98649627
0.6957865059375763,1.0243340134620667,3054.59,0.0,-7.965534448623657,1.1659396
0.6328050494194031,1.0651091933250427,3033.362,0.0,-8.508273124694824,0.84758025
0.6850607693195343,0.8366004228591919,3026.902,0.0,-7.909258127212524,0.94914275
0.6425779759883881,0.9326359927654266,3032.989,0.0,-8.184290885925293,0.7548068
0.6243649423122406,1.0799977779388428,3099.096,0.1965332,-6.8513100147247314,1.2828829
0.5364054143428802,0.47026681900024414,3123.862,3.3652344,-7.894226789474487,1.7093966
0.5989148020744324,0.9222343564033508,3017.71,0.0,-8.404692649841309,1.2870333
0.3681440204381943,1.3274112343788147,2789.166,3.75,-8.674649238586426,0.5883029
0.3489394187927246,1.0669916868209839,2771.75,14.475342,-10.229297637939453,0.7662814
0.6965088248252869,0.8750061690807343,3110.303,0.1586914,-7.1721673011779785,1.2513888
0.3849209100008011,0.9614138603210449,3056.212,12.061523,-10.34174394607544,0.86735564
0.6216738522052765,1.0619920492172241,3133.619,2.4511719,-9.096636295318604,1.2487032
0.8285056948661804,0.9794329404830933,3094.845,0.0,-7.089731693267822,1.2443087
0.847410649061203,0.9538577795028687,3073.904,0.0,-7.334630012512207,1.2489474
0.7175872623920441,0.94071164727211,3023.598,0.0,-8.270875453948975,0.81217986
0.7415120601654053,0.9591407477855682,3067.371,0.0,-7.446896553039551,1.0843966
0.5587754547595978,0.9864930510520935,3147.235,0.10058594,-6.203311920166016,1.5084689
0.44652074575424194,0.9260323941707611,3108.413,9.869873,-9.358009815216064,1.2765353
0.5690832138061523,0.817396342754364,3051.422,0.0,-8.391118049621582,0.8050998
0.7939489483833313,0.772856205701828,3015.82,0.13476562,-7.782843589782715,0.80241424
0.49644073843955994,0.7679949700832367,3044.677,12.568848,-9.070507049560547,1.0775607
0.5018460154533386,0.9824922978878021,3037.995,0.0,-8.008611679077148,1.0863497
0.3807746171951294,1.5594455003738403,2848.146,3.5622559,-9.497602462768555,0.798508
0.6795724034309387,1.0574559569358826,3033.388,0.0,-7.417057037353516,0.7042697
0.8130301833152771,0.774790495634079,3017.472,0.37670898,-7.306457281112671,1.6073458
0.6644152104854584,0.8419314026832581,3046.05,0.2097168,-7.834170341491699,1.2189181
0.7210191190242767,0.930383175611496,3021.913,0.0,-8.354867458343506,0.6044162
0.489999383687973,0.9707624316215515,3022.785,0.0,-8.203092098236084,0.97258025
0.7621185183525085,0.949424684047699,3014.313,0.0,-8.626770496368408,0.69133025
0.3987810015678406,1.0029295086860657,3048.006,6.105957,-10.75013256072998,0.9916232
0.3177947551012039,0.7532075643539429,2999.519,15.062012,-8.918952941894531,1.0675509
0.576311469078064,0.5557205379009247,2814.4,17.233154,-8.675641059875488,1.1725314
0.6810809075832367,0.3299146890640259,2795.486,19.365234,-8.569989204406738,1.050461
0.5722188055515289,0.7861683070659637,3015.021,0.18237305,-8.339160919189453,0.74723846
0.40929344296455383,0.7790042757987976,3081.078,10.002686,-8.758161544799805,0.97624236
0.35816690325737,0.9238086044788361,3105.059,0.123535156,-7.313558578491211,1.524338
0.6496051549911499,0.7438719272613525,3068.032,10.45459,-8.628816604614258,1.2616427
0.47664301097393036,1.0361074209213257,3070.745,0.0,-6.994304180145264,0.83024627
0.7960643768310547,1.0393128395080566,3133.749,0.0,-6.58627462387085,1.3383029
0.757301539182663,0.8243652284145355,3019.266,0.13549805,-8.029132843017578,1.074631
0.45945994555950165,1.275721549987793,2866.827,2.8549805,-11.138458728790283,0.4532931
0.7950671315193176,0.8561979234218597,3025.336,0.40820312,-8.499371528625488,0.5048068
0.3944893479347229,0.8180068135261536,3029.558,0.0,-8.076541900634766,1.0009005
0.7590253949165344,0.9597718119621277,3095.307,0.0,-7.090094804763794,1.227463
0.7302745878696442,0.9361405372619629,3062.604,0.119384766,-7.034755706787109,1.4474337
0.66917285323143,0.9141648709774017,3002.492,0.1784668,-8.33782434463501,0.83903533
0.48979151248931885,0.6007740497589111,3090.218,5.4887695,-9.578535079956055,1.1854708
0.4541195333003998,1.003299057483673,3155.728,1.4777832,-7.465508937835693,1.2384493
0.7487151026725769,0.818455159664154,3053.713,0.18359375,-9.288996696472168,0.30729702
0.414434053003788,0.8838560581207275,3017.734,6.4692383,-9.987925052642822,0.98161346
0.582181990146637,0.7897984981536865,3027.845,0.0,-8.116531372070312,1.0289767
0.7252021133899689,1.0085198879241943,3029.307,0.0,-8.26776933670044,1.0199435
0.47101886570453644,0.9419580698013306,3058.332,0.16870117,-7.747190713882446,0.9086154
0.6836218535900116,0.833070307970047,3044.302,0.24902344,-9.087962627410889,0.4110568
0.5856999754905701,0.9921826422214508,3064.289,0.0,-7.898290157318115,0.8119357
0.46033233404159546,0.4877427965402603,2776.318,1.1447754,-8.555752754211426,0.96769744
0.4166368544101715,0.9993308186531067,3074.932,10.968994,-8.217318534851074,0.9445041
0.7378969490528107,0.555955320596695,2793.501,11.064209,-8.950478553771973,1.0533907
0.569457083940506,0.9488500356674194,3084.592,0.3671875,-6.845890522003174,1.1871798
0.699869304895401,0.9824385344982147,3033.231,0.0,-8.821630477905273,0.98698455
0.21613943576812744,0.9223633706569672,3044.489,9.748779,-8.177312850952148,0.93962127
0.641090989112854,0.7855527997016907,3007.853,0.11669922,-8.057729005813599,0.8339084
0.6621643602848053,0.8986237049102783,3040.367,0.0,-7.016704082489014,1.7113497
0.5121881365776062,0.8540829122066498,3043.573,0.0,-7.474004745483398,1.2057345
0.40348513424396515,0.8388375341892242,3019.568,0.19799805,-8.007614135742188,0.8143771
0.5643748641014099,1.0460093021392822,3075.55,0.0,-7.174479246139526,0.99186736
0.6589844226837158,0.6342956125736237,2663.278,9.900879,-8.953789710998535,0.7955783
0.6303707957267761,0.83146733045578,3047.782,0.0,-8.906147003173828,0.8273166
0.6690508127212524,0.6196316778659821,2731.163,0.47436523,-7.672399520874023,0.71183807
0.611583024263382,1.0394230484962463,3012.872,0.0,-8.633087158203125,0.6537326
0.6293653547763824,0.9986580312252045,3083.986,0.09057617,-7.354887962341309,1.1195529
0.6456055641174316,0.658069908618927,2995.959,0.0,-7.657626628875732,1.6376193
0.4898231327533722,0.8913213610649109,2996.856,11.467285,-8.259194374084473,1.1134493
0.7409953474998474,0.8055012822151184,3033.399,0.0,-8.084057331085205,0.8663791
0.2382839173078537,0.9704902470111847,3072.718,1.0446777,-9.607507228851318,0.8195041
0.45673254132270813,0.5555087625980377,2834.43,1.0324707,-8.221013069152832,0.85954314
0.8034307360649109,0.9679264426231384,3095.643,0.07763672,-7.53420615196228,1.4156954
0.43489009141921997,0.8669538497924805,3020.93,0.17578125,-8.557520389556885,0.8026584
0.5441339761018753,0.39355555176734924,2792.203,10.050537,-8.847906112670898,1.161545
0.8076892197132111,1.0134757161140442,3096.216,0.0,-7.139383316040039,1.1383517
0.6243638694286346,0.955862283706665,3094.144,4.8930664,-8.29090690612793,1.1224825
0.41914743185043335,0.9119201898574829,3084.847,0.11669922,-9.059953689575195,1.3988497
0.7188370525836945,0.547849178314209,2526.925,6.922119,-8.930533409118652,0.6766818
0.7820413112640381,1.0008763074874878,3025.724,0.0,-7.981977939605713,1.0077364
0.36139148473739624,0.9149389564990997,3147.004,11.804932,-8.545896053314209,1.2245333
0.5692072361707687,0.7925791144371033,3144.139,0.060058594,-6.212088584899902,1.5861056
0.4745124727487564,0.9324968457221985,3123.291,0.5505371,-7.406171798706055,1.3925021
0.2234419733285904,0.9709695875644684,3133.924,13.867432,-8.28704571723938,1.1244357
0.761691689491272,0.9223437309265137,3014.161,0.0,-8.682684421539307,0.8341525
0.6086139976978302,0.7603286504745483,3006.886,0.060546875,-7.848776578903198,1.0287325
0.6656980216503143,0.9600039720535278,3039.042,0.0,-8.193140506744385,0.9156955
0.6679858267307281,0.9519414603710175,3023.166,0.0,-8.374146461486816,1.0594943
0.5261315107345581,1.1197768449783325,2797.241,4.5043945,-10.134382247924805,0.75749236
0.39707231521606445,0.7426844239234924,2977.852,20.977295,-9.513310432434082,0.8634494
0.4204544574022293,0.908117264509201,3098.125,12.508301,-8.958266258239746,1.1644747
0.7438813745975494,0.7612078189849854,3011.548,0.16918945,-8.071802616119385,0.9008029
0.8387239575386047,0.9697697758674622,3061.187,0.0,-7.662915229797363,1.0336154
0.37170396745204926,0.7595764398574829,3037.91,0.20239258,-9.064448833465576,0.9745334
0.8145456612110138,0.8282614052295685,3052.991,0.13720703,-7.925036191940308,1.3426974
0.6329856514930725,0.4197860509157181,2879.548,11.280762,-7.841426372528076,1.1383517
0.8315841853618622,0.7406155169010162,3024.422,0.0,-8.575325012207031,0.70817596
0.5066497921943665,0.7249164283275604,3046.77,13.50293,-9.145424842834473,1.0055392
0.6260852217674255,1.0088099837303162,3016.736,0.0,-8.442671775817871,0.8392795
0.592834860086441,0.4964999407529831,2821.171,16.57129,-8.676197528839111,1.1466525
0.7807150483131409,0.7361429929733276,3015.015,0.053955078,-7.870863914489746,1.1871798
0.5803845524787903,0.8847983479499817,3023.845,0.0,-8.200241088867188,0.75212127
0.5131661742925644,0.8461630642414093,3146.052,0.091796875,-5.9861085414886475,1.6207736
0.47446025907993317,1.0767985582351685,3047.508,1.4763184,-8.799000263214111,1.1034396
0.6493777334690094,0.9505632817745209,3024.776,0.0,-8.340863227844238,1.1591036
0.5399115234613419,1.0024780631065369,3068.531,0.14624023,-9.075362205505371,1.2484591
0.4571249932050705,0.9525832831859589,3011.312,0.16088867,-8.724771499633789,0.86613494
0.732441633939743,0.8730287551879883,3043.262,0.0,-7.603988170623779,1.3693087
0.7481281459331512,0.9771323204040527,3015.582,0.0,-8.58744192123413,0.68180877
0.4681116193532944,0.35735318064689636,2854.545,16.585938,-8.911293029785156,1.1195529
0.5043784976005554,0.5934440791606903,2623.021,0.5288086,-8.13899040222168,0.54582244
0.6188641041517258,0.7564141750335693,2826.117,5.782959,-7.019604206085205,1.4235079
0.6683141887187958,1.0269392728805542,3019.402,0.0,-8.263140678405762,0.85246307
0.5039306879043579,0.87054443359375,2951.327,10.305176,-8.758309841156006,1.0175021
0.6225146055221558,0.7652823030948639,2982.572,9.955322,-8.589967727661133,1.1664279
0.41588062047958374,0.9555711150169373,3091.155,10.544922,-8.663949489593506,1.1486056
0.670732170343399,0.6852206289768219,2969.148,2.9787598,-8.601512908935547,1.5023654
0.5288525968790054,0.8304532170295715,2980.595,11.347412,-9.075006484985352,1.1664279
0.6415829956531525,0.9832693040370941,3111.041,0.0,-7.260412693023682,1.2997286
0.5045478940010071,0.7428960800170898,3011.953,7.0429688,-9.623822212219238,1.2106173
0.7041844129562378,1.0511263012886047,3025.853,0.0,-8.508946418762207,0.753342
